framenum,queue density,dynamic density
3132,0.870791,0.049286
3133,0.871281,0.0488667
3134,0.871359,0.045426
3135,0.87049,0.0471425
3136,0.870674,0.0553561
3137,0.869126,0.0505714
3138,0.868248,0.0488745
3139,0.86719,0.0453751
3140,0.866101,0.0382156
3141,0.866524,0.0346887
3142,0.866508,0.0338266
3143,0.865662,0.027631
3144,0.865321,0.0286107
3145,0.864882,0.0270667
3146,0.864063,0.0245039
3147,0.864478,0.0216236
3148,0.864125,0.0201658
3149,0.86333,0.0200875
3150,0.862319,0.0212513
3151,0.861351,0.0213297
3152,0.860516,0.0212748
3153,0.860614,0.0213023
3154,0.859901,0.0212866
3155,0.859772,0.0209418
3156,0.859407,0.0220664
3157,0.859164,0.0229756
3158,0.85882,0.022713
3159,0.858851,0.0235438
3160,0.858608,0.0244686
3161,0.858639,0.0357076
3162,0.858839,0.0352491
3163,0.859086,0.0366128
3164,0.858914,0.0354724
3165,0.858957,0.0354685
3166,0.859023,0.0347592
3167,0.858886,0.0324785
3168,0.85911,0.0300215
3169,0.859031,0.0284618
3170,0.859012,0.0256638
3171,0.85898,0.0261027
3172,0.859043,0.0234145
3173,0.858682,0.0221526
3174,0.858467,0.0235712
3175,0.858341,0.0236418
3176,0.858134,0.0240023
3177,0.858063,0.0254444
3178,0.857906,0.0262673
3179,0.857867,0.0256246
3180,0.858145,0.02778
3181,0.858181,0.0268943
3182,0.857366,0.0264515
3183,0.855814,0.0277604
3184,0.855097,0.0282384
3185,0.854709,0.0275762
3186,0.855253,0.0404571
3187,0.855508,0.0392148
3188,0.855445,0.0384507
3189,0.855743,0.0403513
3190,0.855222,0.0423538
3191,0.85467,0.0412957
3192,0.85311,0.0430395
3193,0.852365,0.0416993
3194,0.851778,0.0412996
3195,0.851633,0.0418639
3196,0.851476,0.0414799
3197,0.851629,0.0386309
3198,0.851554,0.0391443
3199,0.851147,0.0379961
3200,0.850696,0.036119
3201,0.850061,0.0371889
3202,0.85023,0.0356018
3203,0.850038,0.0324354
3204,0.850237,0.0319064
3205,0.850167,0.0292025
3206,0.849215,0.0262203
3207,0.84936,0.0269884
3208,0.849089,0.0258323
3209,0.848599,0.0238769
3210,0.848807,0.0245078
3211,0.849971,0.0340029
3212,0.850167,0.0308914
3213,0.849998,0.029947
3214,0.849873,0.0274743
3215,0.84985,0.0245313
3216,0.849548,0.0230344
3217,0.848858,0.0205695
3218,0.848823,0.0130102
3219,0.8484,0.0114466
3220,0.848392,0.0105845
3221,0.848208,0.0100085
3222,0.848415,0.0102906
3223,0.848486,0.00927566
3224,0.848427,0.00775911
3225,0.848325,0.00727318
3226,0.848008,0.00657565
3227,0.848086,0.00605837
3228,0.847831,0.00697536
3229,0.847443,0.00717913
3230,0.847581,0.00676767
3231,0.847498,0.00760628
3232,0.847189,0.00837827
3233,0.84682,0.00932268
3234,0.846734,0.010514
3235,0.846287,0.0122069
3236,0.847075,0.0221879
3237,0.84653,0.019868
3238,0.847259,0.0183319
3239,0.84682,0.0161531
3240,0.846542,0.0153693
3241,0.846534,0.0139546
3242,0.846107,0.0126497
3243,0.845931,0.00799815
3244,0.8457,0.00776694
3245,0.845539,0.00745345
3246,0.845386,0.00831949
3247,0.844975,0.00873879
3248,0.844932,0.00753966
3249,0.844892,0.00806477
3250,0.845124,0.0074221
3251,0.844873,0.00639147
3252,0.845182,0.00682645
3253,0.845374,0.00723791
3254,0.845382,0.00630525
3255,0.84559,0.00686955
3256,0.845739,0.00720656
3257,0.845558,0.00708116
3258,0.845558,0.00710468
3259,0.845147,0.00694401
3260,0.845131,0.0062935
3261,0.847694,0.014515
3262,0.847271,0.0115446
3263,0.847146,0.0103024
3264,0.847361,0.0095774
3265,0.847287,0.00929133
3266,0.847181,0.00887203
3267,0.847118,0.00889554
3268,0.846809,0.00570961
3269,0.84657,0.00501207
3270,0.846573,0.00574096
3271,0.846456,0.00657565
3272,0.846095,0.00541178
3273,0.845903,0.00597216
3274,0.845825,0.00549799
3275,0.845758,0.00540003
3276,0.846193,0.00551759
3277,0.846926,0.00626999
3278,0.846374,0.00614067
3279,0.846801,0.00586244
3280,0.846679,0.00488275
3281,0.84713,0.00461628
3282,0.847698,0.00425183
3283,0.847706,0.00453006
3284,0.847761,0.00483573
3285,0.847686,0.00513355
3286,0.851754,0.0133316
3287,0.851605,0.0123675
3288,0.851781,0.0115603
3289,0.851973,0.0109059
3290,0.85186,0.0103768
3291,0.851668,0.00971064
3292,0.85164,0.00936971
3293,0.851472,0.00495721
3294,0.851107,0.00534124
3295,0.851147,0.00473776
3296,0.850908,0.00429886
3297,0.851041,0.0040559
3298,0.850817,0.00420873
3299,0.850567,0.00471425
3300,0.850355,0.00551367
3301,0.850414,0.00715562
3302,0.850222,0.00677158
3303,0.850245,0.00688523
3304,0.850367,0.00724967
3305,0.850312,0.00778654
3306,0.850277,0.00851151
3307,0.849853,0.00860947
3308,0.849724,0.00791978
3309,0.849567,0.00805693
3310,0.849665,0.00869569
3311,0.850857,0.01582
3312,0.850531,0.0163529
3313,0.849418,0.0165841
3314,0.849172,0.0163764
3315,0.84954,0.0157494
3316,0.849755,0.0155809
3317,0.8499,0.0147305
3318,0.850175,0.0115015
3319,0.850578,0.0131983
3320,0.850355,0.0125948
3321,0.850657,0.0126771
3322,0.850735,0.0126889
3323,0.850649,0.0122657
3324,0.850563,0.0125125
3325,0.850782,0.0134491
3326,0.851891,0.0134021
3327,0.852017,0.014468
3328,0.851962,0.0146992
3329,0.852005,0.0139272
3330,0.852397,0.0147345
3331,0.852354,0.0154516
3332,0.852193,0.0149265
3333,0.852252,0.0140291
3334,0.8526,0.0130533
3335,0.852557,0.0122735
3336,0.853615,0.0184181
3337,0.853666,0.0190999
3338,0.853729,0.0179204
3339,0.853423,0.0185513
3340,0.853423,0.0181634
3341,0.853349,0.0183044
3342,0.853709,0.0188335
3343,0.853721,0.016929
3344,0.852953,0.0168506
3345,0.852847,0.017074
3346,0.852189,0.0171092
3347,0.851993,0.0171484
3348,0.851852,0.0178695
3349,0.851535,0.0177558
3350,0.851378,0.0169603
3351,0.851303,0.0172542
3352,0.85126,0.0157964
3353,0.851319,0.0139194
3354,0.852122,0.0155652
3355,0.852377,0.0163607
3356,0.852424,0.0163686
3357,0.852185,0.0179674
3358,0.852373,0.0185748
3359,0.852334,0.0176343
3360,0.852675,0.0185161
3361,0.854391,0.0222467
3362,0.854141,0.0212004
3363,0.854125,0.0210828
3364,0.854094,0.0198602
3365,0.853949,0.0185788
3366,0.854427,0.0191352
3367,0.854376,0.0185866
3368,0.854329,0.0153262
3369,0.854532,0.0152008
3370,0.854148,0.0146796
3371,0.853976,0.0138919
3372,0.854176,0.0141976
3373,0.854387,0.0125831
3374,0.854309,0.0106472
3375,0.854376,0.0103259
3376,0.854121,0.00894649
3377,0.854094,0.00750831
3378,0.854054,0.00680293
3379,0.853901,0.00530598
3380,0.853964,0.00454574
3381,0.85389,0.00443993
3382,0.853745,0.00394617
3383,0.853862,0.0038482
3384,0.853941,0.0038051
3385,0.85405,0.003472
3386,0.853588,0.00869569
3387,0.853474,0.00797464
3388,0.8534,0.00756709
3389,0.853482,0.00744953
3390,0.853396,0.00742993
3391,0.853619,0.00762979
3392,0.853529,0.00761019
3393,0.853274,0.00600743
3394,0.85313,0.00644633
3395,0.852695,0.00620337
3396,0.852291,0.00618769
3397,0.851554,0.00626607
3398,0.851535,0.00592514
3399,0.851468,0.00588203
3400,0.851464,0.00535692
3401,0.85157,0.00510612
3402,0.851586,0.0051022
3403,0.85168,0.00516098
3404,0.851613,0.00498072
3405,0.851582,0.00580366
3406,0.851597,0.00629742
3407,0.851503,0.00634052
3408,0.85146,0.00650119
3409,0.851456,0.00654038
3410,0.851288,0.00638363
3411,0.854431,0.0122108
3412,0.854407,0.0117092
3413,0.854262,0.0109686
3414,0.854278,0.010898
3415,0.854023,0.0109725
3416,0.853901,0.0105532
3417,0.854101,0.0104003
3418,0.85387,0.00782181
3419,0.853898,0.00726926
3420,0.854035,0.00717913
3421,0.853913,0.00680293
3422,0.853886,0.00619945
3423,0.85387,0.00630525
3424,0.853854,0.00569785
3425,0.853854,0.00500815
3426,0.8536,0.00511396
3427,0.853612,0.00500031
3428,0.853588,0.00427927
3429,0.85349,0.00416954
3430,0.853286,0.00359349
3431,0.853388,0.00318986
3432,0.853376,0.00318202
3433,0.854129,0.00287636
3434,0.854168,0.00265691
3435,0.854231,0.00304094
3436,0.860893,0.00936187
3437,0.860387,0.00886027
3438,0.860356,0.00882892
3439,0.860403,0.00811571
3440,0.859948,0.00736723
3441,0.860034,0.0071713
3442,0.860348,0.0067755
3443,0.860207,0.0037855
3444,0.860203,0.00409117
3445,0.860414,0.00407157
3446,0.860532,0.00376199
3447,0.86061,0.00364835
3448,0.860489,0.00346417
3449,0.860477,0.00258245
3450,0.86036,0.00260596
3451,0.86043,0.00265691
3452,0.860512,0.00241394
3453,0.860579,0.00244529
3454,0.860603,0.0021318
3455,0.860712,0.00206126
3456,0.860497,0.00255894
3457,0.860191,0.00296257
3458,0.860246,0.00337012
3459,0.860262,0.00372672
3460,0.860246,0.00429102
3461,0.862213,0.00910324
3462,0.862233,0.00906013
3463,0.862139,0.00924823
3464,0.862033,0.00889946
3465,0.861911,0.0102671
3466,0.861755,0.0107178
3467,0.861465,0.0105061
3468,0.861696,0.00930309
3469,0.861304,0.00916985
3470,0.861531,0.00889946
3471,0.8611,0.00949903
3472,0.861132,0.00926782
3473,0.860928,0.00869569
3474,0.860885,0.00929133
3475,0.860697,0.00878582
3476,0.860885,0.00733196
3477,0.860877,0.00675199
3478,0.860759,0.0052903
3479,0.860587,0.00394617
3480,0.86065,0.00342498
3481,0.860748,0.00214747
3482,0.860418,0.00143426
3483,0.860414,0.00111292
3484,0.860293,0.00115211
3485,0.860242,0.00144993
3486,0.861668,0.00609364
3487,0.861261,0.00414211
3488,0.861108,0.00393833
3489,0.860865,0.00382469
3490,0.860473,0.00396968
3491,0.860657,0.00395793
3492,0.860544,0.0039305
3493,0.860559,0.00260596
3494,0.860477,0.00166546
3495,0.860477,0.00153223
3496,0.86016,0.00152831
3497,0.860164,0.00200248
3498,0.86014,0.00218666
3499,0.859881,0.00183005
3500,0.859834,0.00145385
3501,0.86023,0.0016929
3502,0.860379,0.00197113
3503,0.86016,0.00193978
3504,0.859979,0.00214747
3505,0.85958,0.00222976
3506,0.859819,0.00172816
3507,0.859725,0.001881
3508,0.859654,0.00173992
3509,0.859639,0.00171641
3510,0.859505,0.0014225
3511,0.860599,0.00580366
3512,0.860638,0.00564299
3513,0.86061,0.00493761
3514,0.860501,0.00439291
3515,0.860038,0.00381685
3516,0.859917,0.00342498
3517,0.859913,0.00290771
3518,0.859658,0.0012971
3519,0.859893,0.0010659
3520,0.859854,0.000885635
3521,0.85996,0.000826854
3522,0.859748,0.000650511
3523,0.859646,0.000505518
3524,0.859403,0.000462411
3525,0.859588,0.00040363
3526,0.859525,0.000278231
3527,0.859388,0.000297824
3528,0.859588,0.000313499
3529,0.859533,0.000301743
3530,0.859548,0.000297824
3531,0.859474,0.000289987
3532,0.859333,0.000309581
3533,0.859341,0.000415387
3534,0.859341,0.000356605
3535,0.859298,0.000611324
3536,0.859466,0.00387955
3537,0.859137,0.00321729
3538,0.859192,0.00306054
3539,0.859168,0.00287636
3540,0.859133,0.00248056
3541,0.858976,0.00208085
3542,0.858741,0.00227287
3543,0.858577,0.00174776
3544,0.858545,0.00183005
3545,0.858588,0.00209653
3546,0.858733,0.0033035
3547,0.858835,0.00450655
3548,0.858624,0.00490626
3549,0.858565,0.00544313
3550,0.858502,0.00579974
3551,0.858279,0.00573704
3552,0.85813,0.00609756
3553,0.858091,0.00614459
3554,0.858134,0.00584676
3555,0.858149,0.00608972
3556,0.858106,0.00614459
3557,0.857965,0.00631701
3558,0.857934,0.00717913
3559,0.85764,0.00702238
3560,0.857675,0.00660308
3561,0.858561,0.00922864
3562,0.858443,0.00860947
3563,0.858157,0.00841354
3564,0.858165,0.00846056
3565,0.858263,0.00828422
3566,0.858294,0.00789234
3567,0.858193,0.00764938
3568,0.858298,0.00662659
3569,0.858639,0.00584284
3570,0.859905,0.0109529
3571,0.859568,0.00974983
3572,0.859862,0.00824895
3573,0.85974,0.00767289
3574,0.859811,0.00666578
3575,0.859858,0.00601919
3576,0.859462,0.00555286
3577,0.859266,0.00306054
3578,0.859352,0.00358957
3579,0.859356,0.0035347
3580,0.859274,0.00371105
3581,0.859258,0.0043498
3582,0.859055,0.00463195
3583,0.859317,0.00491018
3584,0.859219,0.00536476
3585,0.859411,0.00540786
3586,0.858863,0.00473776
3587,0.858733,0.00466722
3588,0.858765,0.00429494
3589,0.858933,0.0036601
3590,0.858725,0.00442034
3591,0.858722,0.00456925
3592,0.858643,0.00401671
3593,0.858761,0.00410292
3594,0.858839,0.00444385
3595,0.859074,0.00855069
3596,0.859,0.00896216
3597,0.858929,0.00837435
3598,0.858878,0.00781789
3599,0.858878,0.00808044
3600,0.858823,0.00750439
3601,0.859168,0.00683428
3602,0.859141,0.0061485
3603,0.859192,0.00618769
3604,0.859031,0.00556069
3605,0.858925,0.0052903
3606,0.858831,0.00436156
3607,0.858769,0.00331134
3608,0.859004,0.00364835
3609,0.859219,0.00300567
3610,0.859337,0.00295473
3611,0.859478,0.00330742
3612,0.860003,0.00400495
3613,0.860175,0.00419697
3614,0.860951,0.00462411
3615,0.861308,0.00508261
3616,0.861931,0.00561556
3617,0.862068,0.00652079
3618,0.862229,0.00694009
3619,0.862315,0.00770424
3620,0.864028,0.0130768
3621,0.863906,0.0139154
3622,0.864204,0.0140644
3623,0.864086,0.0141858
3624,0.863522,0.0139194
3625,0.863702,0.0137626
3626,0.863675,0.0128456
3627,0.864212,0.0128182
3628,0.864212,0.0137156
3629,0.864067,0.0135628
3630,0.863918,0.0143975
3631,0.863851,0.0129789
3632,0.863361,0.0130768
3633,0.863381,0.0115054
3634,0.863107,0.00988306
3635,0.862844,0.010177
3636,0.862319,0.00970672
3637,0.861962,0.00951862
3638,0.861375,0.00954605
3639,0.861061,0.00967145
3640,0.860955,0.00925215
3641,0.860798,0.00974591
3642,0.860164,0.0094716
3643,0.860003,0.00935403
3644,0.859921,0.00935795
3645,0.859854,0.0132336
3646,0.859074,0.0130024
3647,0.859035,0.0131474
3648,0.858968,0.0132649
3649,0.858988,0.0120697
3650,0.858569,0.0123088
3651,0.858302,0.0122147
3652,0.858526,0.0105061
3653,0.858827,0.0109254
3654,0.858917,0.0103807
3655,0.859062,0.00993793
3656,0.858961,0.00969497
3657,0.859125,0.00916202
3658,0.859047,0.00845664
3659,0.859078,0.00855069
3660,0.859204,0.00782573
3661,0.85891,0.00739858
3662,0.858839,0.00755141
3663,0.858921,0.00667362
3664,0.85898,0.00630917
3665,0.858929,0.0061681
3666,0.859235,0.00638755
3667,0.859117,0.00637187
3668,0.859055,0.00665402
3669,0.858972,0.0070459
3670,0.859176,0.0106786
3671,0.859274,0.0114035
3672,0.858725,0.0104317
3673,0.858953,0.0101535
3674,0.858874,0.0105767
3675,0.858596,0.0119443
3676,0.859254,0.0109137
3677,0.860144,0.00898567
3678,0.860293,0.0090131
3679,0.860642,0.00853894
3680,0.860653,0.00842921
3681,0.861335,0.00862515
3682,0.861378,0.00933444
3683,0.861429,0.00892689
3684,0.861167,0.0074848
3685,0.860994,0.0070459
3686,0.860873,0.00749655
3687,0.860849,0.00695185
3688,0.86092,0.00601527
3689,0.861002,0.00617985
3690,0.860908,0.00583109
3691,0.860967,0.00494937
3692,0.860763,0.00487491
3693,0.860567,0.0046202
3694,0.860461,0.00448304
3695,0.861516,0.00808828
3696,0.861508,0.00949903
3697,0.861343,0.0105336
3698,0.860081,0.014852
3699,0.860552,0.0173248
3700,0.860634,0.018038
3701,0.860595,0.0213807
3702,0.860959,0.0201933
3703,0.861574,0.0197818
3704,0.861433,0.0215531
3705,0.861755,0.0227248
3706,0.861531,0.022427
3707,0.861437,0.0232969
3708,0.861081,0.0243236
3709,0.861233,0.0231245
3710,0.860759,0.0240493
3711,0.860485,0.0246371
3712,0.860332,0.0235438
3713,0.859995,0.0239043
3714,0.859717,0.0235947
3715,0.859305,0.0227914
3716,0.859251,0.0235399
3717,0.858953,0.022909
3718,0.859047,0.0227405
3719,0.858533,0.023148
3720,0.857899,0.0257892
3721,0.857687,0.0255855
3722,0.857409,0.0257461
3723,0.85706,0.0255659
3724,0.85715,0.0250486
3725,0.857013,0.0254953
3726,0.856625,0.0256756
3727,0.856598,0.0238377
3728,0.856794,0.0246019
3729,0.856692,0.0254483
3730,0.856735,0.0248056
3731,0.856672,0.025656
3732,0.856821,0.0258088
3733,0.856656,0.0248958
3734,0.8565,0.0258206
3735,0.856515,0.0261772
3736,0.856398,0.0256913
3737,0.85599,0.0265573
3738,0.856174,0.0265534
3739,0.855861,0.0256952
3740,0.855822,0.0265847
3741,0.855779,0.0262516
3742,0.855665,0.0252014
3743,0.855708,0.0259107
3744,0.855336,0.0257109
3745,0.855014,0.0270981
3746,0.854869,0.0275723
3747,0.85496,0.0268904
3748,0.854701,0.0250603
3749,0.854615,0.0250682
3750,0.854266,0.0247625
3751,0.854254,0.0234811
3752,0.854356,0.0219528
3753,0.854395,0.0210985
3754,0.853996,0.0196251
3755,0.853553,0.0194487
3756,0.853612,0.0186924
3757,0.853298,0.017168
3758,0.852969,0.0169172
3759,0.852726,0.0155927
3760,0.85271,0.0132885
3761,0.852581,0.0121363
3762,0.851707,0.0102867
3763,0.851656,0.00782964
3764,0.851045,0.00560772
3765,0.850719,0.00376983
3766,0.850218,0.00535692
3767,0.848333,0.00821368
3768,0.849509,0.00868393
3769,0.849716,0.00797072
3770,0.851221,0.014805
3771,0.852009,0.0134922
3772,0.850986,0.012975
3773,0.852742,0.0125909
3774,0.853278,0.0114427
3775,0.853114,0.010608
3776,0.853094,0.0111175
3777,0.853098,0.0116778
3778,0.853204,0.0112272
3779,0.853145,0.0130808
3780,0.853035,0.0128887
3781,0.853094,0.0126889
3782,0.853239,0.0140957
3783,0.853047,0.0159532
3784,0.85273,0.0152204
3785,0.852695,0.0157651
3786,0.852503,0.01582
3787,0.852299,0.0152713
3788,0.85197,0.0149265
3789,0.851848,0.0143896
3790,0.852044,0.0141898
3791,0.851762,0.0141937
3792,0.851926,0.0142094
3793,0.851864,0.0142956
3794,0.851613,0.0146247
3795,0.853486,0.0201267
3796,0.853486,0.0195036
3797,0.853486,0.0201933
3798,0.853075,0.0209418
3799,0.852675,0.0214277
3800,0.852322,0.0227287
3801,0.852115,0.0235987
3802,0.851648,0.0217764
3803,0.851589,0.0227522
3804,0.851068,0.0237201
3805,0.851198,0.0237358
3806,0.850935,0.0248997
3807,0.850618,0.0257657
3808,0.850469,0.0256051
3809,0.850696,0.0272901
3810,0.85019,0.0276585
3811,0.850896,0.0270158
3812,0.850935,0.0283678
3813,0.850986,0.0275762
3814,0.851464,0.02633
3815,0.851495,0.026428
3816,0.851911,0.025801
3817,0.851613,0.0242217
3818,0.851758,0.0242061
3819,0.852032,0.0233635
3820,0.860105,0.0284657
3821,0.859991,0.0267964
3822,0.859932,0.0239631
3823,0.859972,0.0200718
3824,0.859944,0.0181908
3825,0.859435,0.0153771
3826,0.859462,0.0126262
3827,0.859419,0.00887987
3828,0.859298,0.00598
3829,0.859599,0.00365227
3830,0.859454,0.00362092
3831,0.859639,0.00426359
3832,0.860391,0.00421657
3833,0.860603,0.0039932
3834,0.860704,0.00329174
3835,0.860559,0.00309972
3836,0.860477,0.00324864
3837,0.860559,0.00354254
3838,0.860536,0.00365227
3839,0.860697,0.00385212
3840,0.860591,0.00407549
3841,0.860712,0.00387955
3842,0.860622,0.0037228
3843,0.860791,0.00363659
3844,0.860861,0.00333877
3845,0.859474,0.00874271
3846,0.85918,0.00764546
3847,0.859454,0.00701847
3848,0.859513,0.00636404
3849,0.859556,0.00556069
3850,0.859654,0.00476519
3851,0.859721,0.00438899
3852,0.859423,0.00399712
3853,0.859544,0.00383645
3854,0.859619,0.0039109
3855,0.859027,0.00418913
3856,0.859176,0.00431062
3857,0.859254,0.00482005
3858,0.858737,0.00546272
3859,0.858675,0.00530206
3860,0.858573,0.00536868
3861,0.858847,0.00583109
3862,0.858823,0.00618377
3863,0.858859,0.00680293
3864,0.859082,0.00827638
3865,0.858898,0.00721048
3866,0.858945,0.00963227
3867,0.858725,0.00956565
3868,0.858439,0.0100947
3869,0.858663,0.00873487
3870,0.86003,0.0136098
3871,0.860269,0.012826
3872,0.860407,0.0109059
3873,0.860779,0.0117719
3874,0.860967,0.0108471
3875,0.861128,0.01196
3876,0.861371,0.0107452
3877,0.861441,0.00963618
3878,0.861641,0.00974591
3879,0.861547,0.00971456
3880,0.861676,0.00976158
3881,0.861817,0.0111018
3882,0.861904,0.0114349
3883,0.860932,0.0118659
3884,0.861108,0.0122108
3885,0.860928,0.0121363
3886,0.860849,0.0119874
3887,0.860552,0.0119051
3888,0.860528,0.0113957
3889,0.860497,0.0102593
3890,0.860485,0.00959308
3891,0.860269,0.00785708
3892,0.860399,0.00811963
3893,0.860168,0.00917377
3894,0.859956,0.010126
3895,0.861488,0.0142681
3896,0.860583,0.0173679
3897,0.859815,0.0162706
3898,0.860481,0.0158787
3899,0.859854,0.0175716
3900,0.858486,0.0188256
3901,0.856907,0.0214238
3902,0.857119,0.0206204
3903,0.858647,0.0219841
3904,0.858953,0.0207615
3905,0.859834,0.0194683
3906,0.860951,0.021024
3907,0.860144,0.0208438
3908,0.859827,0.0212905
3909,0.859756,0.0195036
3910,0.859584,0.0167761
3911,0.860101,0.016541
3912,0.860011,0.015334
3913,0.859807,0.0134452
3914,0.859815,0.0144014
3915,0.859321,0.0135197
3916,0.859356,0.0121912
3917,0.85938,0.0121285
3918,0.859333,0.0107726
3919,0.859196,0.00992225
3920,0.859599,0.0140291
3921,0.859717,0.0131513
3922,0.859979,0.0123675
3923,0.860011,0.0113643
3924,0.860395,0.0103651
3925,0.860179,0.0094089
3926,0.860077,0.00848407
3927,0.86023,0.00706549
3928,0.860183,0.00681077
3929,0.860109,0.00722616
3930,0.859948,0.00842137
3931,0.860081,0.00655997
3932,0.858396,0.00844097
3933,0.860038,0.00615242
3934,0.859576,0.00600743
3935,0.859513,0.00612499
3936,0.860222,0.00530989
3937,0.860136,0.00628174
3938,0.860297,0.00443993
3939,0.86016,0.00671672
3940,0.859972,0.00632093
3941,0.860254,0.00641106
3942,0.859544,0.0072771
3943,0.85967,0.0065874
3944,0.860101,0.00605445
3945,0.860814,0.00797856
3946,0.860877,0.00719481
3947,0.860791,0.00888379
3948,0.861132,0.00720265
3949,0.861324,0.00835476
3950,0.860947,0.0074848
3951,0.860677,0.00701455
3952,0.860685,0.00387172
3953,0.860642,0.00283325
3954,0.860657,0.00299
3955,0.860693,0.00196329
3956,0.860881,0.00197505
3957,0.860904,0.00239435
3958,0.860873,0.00228071
3959,0.860787,0.00271961
3960,0.860818,0.00288811
3961,0.860505,0.0040363
3962,0.859686,0.00534908
3963,0.859266,0.00582325
3964,0.859458,0.00500423
3965,0.85862,0.00581541
3966,0.85918,0.00551759
3967,0.860046,0.00480046
3968,0.859776,0.00618769
3969,0.860003,0.00640322
3970,0.861535,0.0118934
3971,0.86159,0.00962443
3972,0.861641,0.00943633
3973,0.861668,0.00755533
3974,0.861696,0.00595649
3975,0.861696,0.00587811
3976,0.861614,0.00439683
3977,0.86157,0.00324472
3978,0.861547,0.00313891
3979,0.861751,0.00277055
3980,0.861849,0.00333485
3981,0.861418,0.00402455
3982,0.859607,0.00550583
3983,0.86003,0.00520017
3984,0.856817,0.00895824
3985,0.856656,0.00813139
3986,0.855485,0.00896216
3987,0.857138,0.00785316
3988,0.857001,0.00854286
3989,0.858565,0.00833908
3990,0.860281,0.00683037
3991,0.860638,0.00906405
3992,0.861194,0.00812355
3993,0.861049,0.00873879
3994,0.861069,0.00683037
3995,0.861465,0.0112781
3996,0.861461,0.00874271
3997,0.861465,0.00722616
3998,0.861594,0.00575663
3999,0.861461,0.00418913
4000,0.861284,0.00404022
4001,0.861167,0.00353079
4002,0.86112,0.00177127
4003,0.860959,0.0016302
4004,0.860689,0.00193978
4005,0.860677,0.00119522
4006,0.860653,0.00178695
4007,0.860575,0.0015048
4008,0.860846,0.00139115
4009,0.860744,0.00125008
4010,0.860865,0.00127751
4011,0.860791,0.0014852
4012,0.860928,0.000854286
4013,0.860975,0.00128927
4014,0.860959,0.00132062
4015,0.861002,0.000893473
4016,0.86074,0.0012344
4017,0.86072,0.00111292
4018,0.86052,0.00118738
4019,0.860591,0.00169681
4020,0.861649,0.00672456
4021,0.861347,0.0063993
4022,0.860556,0.00804909
4023,0.861257,0.00656389
4024,0.860567,0.00715954
4025,0.859713,0.00989482
4026,0.860407,0.00857812
4027,0.860516,0.00753574
4028,0.859251,0.00955781
4029,0.858287,0.00764546
4030,0.85849,0.00866042
4031,0.858142,0.00850759
4032,0.857891,0.00666186
4033,0.857957,0.00776303
4034,0.8586,0.00820584
4035,0.859231,0.0074025
4036,0.859556,0.00755141
4037,0.859215,0.00777086
4038,0.860191,0.00820584
4039,0.859321,0.00724183
4040,0.858867,0.00730061
4041,0.860254,0.00915026
4042,0.859881,0.00837043
4043,0.859525,0.00793153
4044,0.859693,0.00865258
4045,0.860579,0.0108157
4046,0.861014,0.0110548
4047,0.861038,0.0113173
4048,0.860987,0.0082803
4049,0.860465,0.00810788
4050,0.860587,0.00662267
4051,0.860712,0.00574879
4052,0.860759,0.00459668
4053,0.860622,0.00212396
4054,0.860277,0.00120305
4055,0.860356,0.000674023
4056,0.86023,0.000815098
4057,0.860399,0.000752398
4058,0.860528,0.000646592
4059,0.860074,0.000579974
4060,0.860124,0.000548624
4061,0.860136,0.000579974
4062,0.860128,0.000525111
4063,0.860101,0.000619161
4064,0.86045,0.000771992
4065,0.860548,0.00143426
4066,0.860661,0.0018183
4067,0.86083,0.00227679
4068,0.861057,0.00331134
4069,0.860818,0.00321337
4070,0.861092,0.010079
4071,0.860689,0.0100477
4072,0.860336,0.00916202
4073,0.860383,0.00919337
4074,0.859983,0.00941282
4075,0.860595,0.00990266
4076,0.860908,0.00958916
4077,0.860552,0.00386388
4078,0.860548,0.00341714
4079,0.860618,0.00351511
4080,0.860469,0.00249232
4081,0.860109,0.00237476
4082,0.86032,0.00213571
4083,0.860387,0.00218666
4084,0.860281,0.00238259
4085,0.86025,0.00289203
4086,0.860293,0.00266474
4087,0.860364,0.00231206
4088,0.860426,0.00282541
4089,0.860175,0.00310364
4090,0.860352,0.00386388
4091,0.860313,0.00332309
4092,0.85996,0.00295865
4093,0.859881,0.00495329
4094,0.859889,0.0040363
4095,0.862605,0.0105532
4096,0.862342,0.0099732
4097,0.862123,0.00942849
4098,0.862068,0.00802166
4099,0.861594,0.00960483
4100,0.861422,0.0109999
4101,0.86161,0.011235
4102,0.861171,0.0109686
4103,0.860657,0.0107883
4104,0.860885,0.00981645
4105,0.860834,0.0105532
4106,0.860587,0.0103063
4107,0.860614,0.00920512
4108,0.86032,0.00976158
4109,0.859983,0.00916594
4110,0.860085,0.00839002
4111,0.860113,0.00857812
4112,0.859682,0.00805693
4113,0.859729,0.0075279
4114,0.85911,0.00801774
4115,0.858498,0.00680293
4116,0.858835,0.00609364
4117,0.858804,0.00741034
4118,0.85869,0.00659524
4119,0.858675,0.00587419
4120,0.86003,0.0122774
4121,0.859658,0.011431
4122,0.859611,0.0107138
4123,0.859717,0.00911107
4124,0.859693,0.00839002
4125,0.859811,0.00778262
4126,0.859682,0.00741818
4127,0.859654,0.0061054
4128,0.85958,0.00630525
4129,0.859447,0.00919337
4130,0.859372,0.0097028
4131,0.858843,0.0097655
4132,0.858345,0.0128025
4133,0.858432,0.0162706
